sx_pg,sy_pg,sx_pgas,sy_pgas
2.91998,3.17082,3.32326,3.21725
3.06262,3.16735,2.9857,3.29287
2.89222,3.04767,3.37336,3.27464
3.20854,3.01744,2.97156,3.44096
2.94966,3.05244,2.84428,3.28905
2.94146,3.02468,3.41297,3.2902
3.57313,3.01047,3.21736,3.05244
3.32877,3.08396,3.36821,3.17688
3.18391,3.08999,3.40896,3.15117
3.42476,3.1257,3.68404,3.09097
3.15311,3.02783,3.54878,3.20426
3.07517,3.03269,3.60406,3.19425
3.43085,3.01205,3.47634,3.1093
3.41556,3.12335,3.46498,3.20018
2.96483,3.11662,3.83734,3.29201
3.09396,3.11177,3.7934,3.14183
3.48226,3.05162,3.53855,3.32103
3.3774,3.08004,3.1837,3.31456
3.48049,3.0349,3.06219,3.43329
3.10353,3.08221,3.15287,3.61469
3.22251,3.09257,3.31089,3.39477
2.93381,3.06663,3.17404,3.43364
3.13993,3.07262,2.99489,3.34965
2.98404,3.08957,2.92457,3.39479
3.16074,3.08696,2.90062,3.45189
3.37197,3.06937,3.1869,3.39093
3.12142,3.0806,3.80987,3.4309
2.8868,3.02032,3.82839,3.35217
3.34157,3.18533,3.82563,3.39182
3.07289,3.08429,3.42982,3.28223
3.01142,3.09815,3.44086,3.23711
3.32867,3.07775,3.39582,3.42255
2.93803,3.10457,3.41484,3.27023
3.46729,3.10635,3.09614,3.11611
3.07989,3.13537,3.36517,3.16044
3.0291,3.09384,3.30761,3.23604
2.90316,3.07981,3.55917,3.14538
3.01445,3.06455,3.64011,3.18819
3.03835,3.0356,3.42796,3.29897
2.89217,3.03405,3.31992,3.25891
2.82972,3.04537,3.21987,3.12043
3.37487,3.07514,3.03142,3.16519
2.93771,3.0391,2.94424,3.38076
3.01695,3.08934,2.91772,3.09621
2.70192,3.24644,2.97301,3.28302
2.98879,3.202,3.017,3.30086
2.69481,3.20182,3.28557,3.19572
3.60442,3.25175,3.44877,3.3367
3.45413,3.13426,3.30404,3.41306
3.10944,3.21276,3.0868,3.27914
3.20989,3.14717,2.95435,3.35795
2.8407,3.14418,3.41129,3.32957
3.13989,3.15214,3.21443,3.1816
3.2198,3.19541,3.66507,3.28591
2.82465,3.1692,3.51165,3.25791
3.05223,3.17294,3.08482,3.32873
3.13772,3.24028,2.98294,3.12146
3.32197,3.22841,2.84507,3.27954
3.09436,3.23744,2.99764,3.34602
3.14021,3.18164,3.17908,3.38289
3.20136,3.23427,3.106,3.31793
3.03179,3.37218,3.26572,3.18607
3.1883,3.2703,3.18612,3.16473
2.86589,3.37828,3.52302,3.23886
2.7302,3.24278,3.14072,2.97858
2.87107,3.2753,3.07822,3.25952
3.14593,3.3265,3.35205,3.34558
3.12227,3.28761,3.17596,3.34361
3.1625,3.31837,3.59581,3.22778
2.87003,3.27377,3.45297,3.39037
3.12045,3.23456,3.04403,3.23764
2.91754,3.23317,3.00644,3.30149
3.16574,3.27445,3.42659,3.36455
2.78885,3.33682,3.2636,3.39768
2.93062,3.30543,3.19562,3.1884
3.06137,3.22461,3.42439,3.06655
3.4373,3.23766,3.22755,3.32816
2.94351,3.14386,3.07953,3.3537
3.3418,3.15377,2.87901,3.31398
2.89203,3.19164,3.30684,3.30471
3.19706,3.18194,3.35597,3.25918
3.30021,3.17862,3.23414,3.14115
2.8436,3.23999,3.29807,3.1798
2.80035,3.2637,2.88216,3.15114
2.75354,3.26391,3.32446,3.38788
2.94676,3.27661,3.2466,3.49849
2.8291,3.27226,3.43863,3.45318
3.03106,3.27745,3.31531,3.15398
3.00554,3.35815,3.5371,3.10961
2.90996,3.35225,3.62711,3.22948
3.22276,3.35914,3.45692,3.05577
3.40051,3.28807,3.20396,3.10462
3.34642,3.22253,3.28709,3.02926
3.11654,3.18768,3.23104,3.20774
3.01671,3.20016,3.52613,3.18454
3.02705,3.22895,3.54329,3.26423
3.12069,3.21933,3.05953,3.17266
2.916,3.15526,3.30439,3.22478
2.987,3.22062,3.45455,3.17977
2.80303,3.13241,3.28388,3.0508
3.29134,3.14834,3.55651,3.07743
3.52571,3.22521,3.64716,3.27009
3.19918,3.16021,3.17949,3.06939
3.48786,3.25822,3.61321,3.28022
3.01576,3.24211,3.7818,3.148
3.06514,3.19041,3.60325,3.30841
3.08984,3.22679,3.2304,3.28948
3.20475,3.18569,2.99154,3.23382
2.94021,3.23262,2.93273,3.21198
2.96452,3.24038,3.03996,3.18367
3.03349,3.15336,2.99086,3.22324
3.0758,3.17686,3.29386,3.23065
3.09337,3.23014,3.81992,3.41942
2.94563,3.40455,3.58909,3.30293
2.70896,3.36242,3.57962,3.26308
2.84734,3.46751,3.23361,3.2236
3.29919,3.29886,3.07488,3.28651
2.88968,3.36231,3.10455,3.49488
3.27199,3.35256,3.4975,3.47453
2.93346,3.37022,3.32605,3.35233
3.11727,3.39151,3.21532,3.19477
3.00995,3.40722,3.33257,3.17764
3.37231,3.36298,3.48446,3.07107
2.97205,3.35114,3.69624,3.11074
2.86986,3.28855,3.48752,3.12676
3.05904,3.31989,3.69196,3.18379
3.01633,3.19821,3.75145,3.18714
2.81476,3.27316,3.94227,3.02665
3.28771,3.27635,4.32402,3.11221
3.11235,3.32744,3.89769,3.18125
3.1434,3.29294,3.48081,2.98537
2.97209,3.2906,2.92156,3.11907
3.32977,3.30822,2.93902,3.20303
2.9411,3.28978,3.10108,3.31287
2.98812,3.3081,3.18301,3.17209
2.88185,3.2905,3.42318,3.07962
3.03856,3.35401,3.54983,3.01343
2.87536,3.3207,3.39946,3.08588
2.99783,3.31004,3.3858,3.17285
2.9871,3.34665,3.30707,3.26705
2.97834,3.26515,3.40932,3.18143
2.97731,3.28373,3.23675,3.40188
3.40419,3.37424,3.31431,3.27475
3.34692,3.35716,3.32966,3.33425
2.91113,3.33526,3.41279,3.30523
2.91113,3.33526,3.5754,3.28564
3.37552,3.36145,3.49693,3.32497
3.10895,3.38657,3.35303,3.10757
3.2311,3.41189,3.32921,3.12007
3.13935,3.37318,3.73818,3.04554
3.36511,3.34831,3.39909,3.15099
2.87002,3.2567,3.40366,3.12312
3.26571,3.28617,3.07815,3.22873
3.1209,3.32248,3.10374,3.20607
3.20858,3.30054,2.86462,3.05551
3.22771,3.265,3.0107,3.14927
3.45831,3.26706,3.03702,3.23916
3.33284,3.52722,3.51863,3.23571
3.25457,3.40595,3.60969,3.10999
3.45912,3.42018,3.79336,3.20489
2.86985,3.41356,4.21014,3.18596
2.65,3.27713,3.82022,3.28291
3.20253,3.23803,3.32224,3.33343
2.64082,3.268,3.34246,3.2938
3.00216,3.30305,3.44733,3.12699
3.03642,3.28299,3.76029,3.04233
3.03642,3.28299,3.45578,3.11514
2.73663,3.25321,3.47656,3.0329
3.40658,3.35794,3.77157,3.33138
3.18475,3.38025,3.63112,3.33325
2.97837,3.39554,3.42262,3.31816
2.98178,3.41557,3.10513,3.55061
2.98295,3.43808,2.95006,3.31336
2.99971,3.43693,3.13232,3.3106
3.24734,3.39238,3.39206,3.39514
2.80088,3.37148,3.29459,3.32638
2.98823,3.34337,3.42397,3.21527
2.96508,3.33697,3.50866,3.03613
2.90176,3.39161,3.7656,3.06585
3.07111,3.32147,3.73591,3.08594
3.41071,3.3073,3.66633,3.10202
2.87493,3.32775,3.62813,3.23964
3.35217,3.3203,3.45031,3.17909
3.17168,3.29298,3.4046,3.10472
3.15829,3.23994,3.74118,3.21199
3.3089,3.2424,3.82567,3.28473
3.27557,3.23029,3.73427,3.26865
3.02735,3.24464,3.43305,3.21337
3.03439,3.17915,3.58964,3.20212
3.27426,3.18241,3.49436,3.25212
3.06445,3.16059,3.18499,3.19989
3.32534,3.08239,2.80525,3.16566
3.24852,3.13171,2.86801,3.1643
3.50104,3.07066,2.96599,3.16291
3.92038,3.08441,2.87512,3.12375
3.46882,3.07865,3.14036,3.1694
3.3586,3.09964,3.44179,3.17389
3.35509,3.13461,3.24419,3.20062
3.3622,3.20394,3.26609,3.1572
3.52404,3.2249,3.11796,3.01507
3.5114,3.22214,2.97465,3.1048
3.24908,3.29597,3.36833,3.36083
3.07213,3.34957,3.56062,3.48733
3.12362,3.31871,3.46592,3.61604
3.42831,3.4018,3.21224,3.44247
3.37832,3.33147,3.65503,3.49517
3.19721,3.3562,3.61768,3.41542
2.87792,3.40462,3.39012,3.41986
2.87101,3.40891,3.58512,3.33158
3.02746,3.45181,3.30663,3.16287
2.99812,3.36195,3.01568,3.10834
2.99812,3.36195,3.87676,3.28854
3.25644,3.36572,4.07423,3.36444
2.96939,3.36327,3.78653,3.3533
3.11718,3.45651,3.71595,3.24763
3.18593,3.40663,3.17345,3.33964
2.96582,3.40311,3.38627,3.33988
3.2118,3.35384,3.04942,3.27113
3.54959,3.28986,3.51026,3.17406
3.13161,3.27388,3.44387,3.0575
3.13831,3.30786,3.23809,3.14099
3.36379,3.24052,3.2405,3.05096
3.01986,3.25685,3.03155,3.34011
3.47681,3.28618,3.3359,3.31927
3.06687,3.32103,3.34629,3.1635
3.35861,3.31542,3.07045,3.20558
3.43515,3.30133,3.33518,3.11602
3.2868,3.3,3.28053,3.23156
3.11478,3.31369,3.21383,3.28789
3.10976,3.35462,3.15472,3.131
3.08039,3.31308,3.16737,3.10492
3.21751,3.32545,3.52492,3.2135
3.84398,3.30474,3.54713,3.31069
3.14971,3.32901,3.36528,3.37084
3.05013,3.28842,3.65266,3.35135
3.46448,3.32592,3.35646,3.24476
3.33335,3.33631,3.18967,3.34997
3.19928,3.30489,3.2594,3.26868
3.39122,3.31608,3.55723,3.25182
3.08487,3.31788,3.69517,2.94904
3.39531,3.43603,3.4734,3.07739
3.34606,3.487,3.50558,3.07844
3.62908,3.40985,3.41367,3.15597
3.20372,3.46002,3.69283,3.11606
3.04369,3.25138,3.72047,3.20085
3.12914,3.25827,3.62226,3.05446
3.46008,3.27734,3.74863,3.01948
3.18249,3.26661,3.44957,3.25616
3.20732,3.30604,3.03025,3.19576
3.07815,3.31246,3.26535,3.27049
3.51752,3.26037,3.36342,3.11145
3.3326,3.27966,3.2004,3.16284
3.10398,3.28311,2.85413,3.16962
3.50456,3.27246,3.45325,3.22599
3.29256,3.31244,3.23515,3.33513
2.99808,3.33308,3.43319,3.46618
3.18092,3.39417,3.41477,3.22085
3.7811,3.27401,3.34842,3.44881
3.49654,3.31438,3.40747,3.19843
3.6077,3.27418,3.42826,3.33592
3.39438,3.32877,3.41254,3.21779
3.41995,3.42198,3.48303,3.22478
3.69881,3.44631,3.80785,3.23789
3.53431,3.45395,3.65506,3.18092
3.22171,3.45178,3.41979,3.25194
3.65667,3.50482,3.53186,3.23217
3.38549,3.46331,3.62274,3.28232
3.88888,3.43701,3.66373,3.26239
3.43516,3.53712,3.24109,3.15748
3.77816,3.56124,3.04488,3.31878
3.80455,3.49407,3.28322,3.26446
3.59178,3.55257,3.45951,3.24906
3.98619,3.57715,3.52649,3.32757
3.47037,3.36877,3.66922,3.26939
3.60543,3.42497,3.70641,3.20264
3.36414,3.42903,3.4554,3.43069
3.56251,3.36935,3.43901,3.30058
3.51602,3.37526,2.96467,3.14029
3.30347,3.36565,3.60035,3.13283
3.55015,3.46511,3.413,3.08985
3.55015,3.46511,3.39328,3.42783
3.47699,3.4646,3.28093,3.45319
3.2441,3.51019,3.44103,3.33441
3.37771,3.43985,3.43965,3.26668
3.46986,3.30534,3.12059,3.26946
3.19588,3.49206,3.33571,3.24766
3.40279,3.51912,3.51566,3.28103
3.29142,3.38578,3.51412,3.25145
3.51746,3.41185,3.29487,3.27109
3.19661,3.42748,3.52109,3.15731
3.35199,3.41217,3.51913,3.09235
3.22491,3.4341,3.87113,3.13385
2.99387,3.39956,3.49846,3.28241
3.31194,3.3644,3.53698,3.39612
3.08982,3.45311,3.49275,3.3443
3.27803,3.41132,3.12852,3.3406
3.34748,3.4529,3.08796,3.29949
3.47488,3.40511,3.12186,3.22491
3.3761,3.3619,3.07354,3.14646
3.15148,3.42847,3.2264,3.31454
3.03952,3.4147,3.13473,3.33178
2.98391,3.29348,3.31632,3.36531
3.15019,3.31243,3.16295,3.25668
3.23512,3.32238,3.33321,3.06784
3.40808,3.29677,3.59534,3.28157
3.34798,3.25716,3.2661,3.38188
3.40228,3.25481,3.02697,3.22743
3.38662,3.22403,3.20585,3.18596
3.40594,3.22639,3.32736,3.1162
3.23447,3.22815,3.13707,3.1986
3.25292,3.23205,3.04037,3.3557
3.09411,3.23408,3.26728,3.30259
3.12193,3.2385,3.82831,3.32988
3.1637,3.22079,3.70506,3.14061
3.3235,3.31504,4.18449,3.14269
3.29532,3.25683,3.72691,3.15048
3.03539,3.2056,3.26624,3.18432
3.11457,3.2945,3.30507,3.05957
3.1208,3.33116,2.95413,3.1511
2.97983,3.27597,3.49596,3.29621
3.22678,3.27595,3.24948,3.24389
3.28055,3.2737,3.37029,3.37447
2.92431,3.29501,3.46103,3.27443
3.16094,3.30233,3.32754,3.40098
3.13392,3.24174,3.04727,3.51088
3.33342,3.3536,3.32727,3.13172
3.06428,3.30849,3.33845,3.19761
2.95522,3.28512,3.35122,3.13754
3.32115,3.39127,3.24288,3.24014
3.17289,3.33845,2.97719,3.24322
3.21785,3.35482,3.26115,3.512
2.97704,3.41348,3.06399,3.48754
2.83207,3.3128,3.27758,3.24026
3.03388,3.35765,3.13401,3.21097
2.86532,3.40852,3.28789,3.26343
2.93509,3.39772,3.24665,3.12144
2.92723,3.44595,3.4226,3.44758
2.69493,3.36555,3.00263,3.6512
2.69551,3.33502,3.04896,3.46043
2.76076,3.2359,3.24423,3.2079
2.89583,3.24119,3.35109,3.39395
3.16732,3.2569,3.92173,3.26169
2.80049,3.18765,4.03219,3.20739
3.2328,3.14663,3.86228,3.18615
3.06888,3.17484,3.75175,3.31964
3.1623,3.20661,3.5577,3.29354
3.28736,3.33806,3.92506,3.03007
3.03716,3.36278,4.40301,3.09332
2.74901,3.24243,4.06677,3.10697
2.90582,3.23324,3.89354,3.15965
2.72752,3.23696,3.98226,3.26472
3.04023,3.25151,3.49313,3.35199
2.93799,3.25093,3.25283,3.30237
2.98486,3.22239,3.76292,3.24752
3.10824,3.20149,3.76333,3.1823
2.94307,3.21583,3.58502,3.19994
2.94319,3.47312,3.81156,3.24923
2.79433,3.42547,3.90387,3.26428
3.12098,3.28892,3.93441,3.1313
3.12337,3.18802,3.93402,3.2381
2.93947,3.17043,3.13721,3.19267
3.02405,3.33039,3.3365,3.28565
2.8698,3.26326,3.73547,3.37181
2.8891,3.27607,3.62513,3.41552
2.90828,3.27654,3.74655,3.34449
2.91702,3.28645,4.00011,3.2247
2.85495,3.31447,3.86473,3.25027
2.9143,3.23743,3.54096,3.44727
2.8055,3.235,3.29535,3.29964
2.72377,3.25641,3.34802,3.2133
2.86741,3.29192,2.96625,3.15255
2.87479,3.24988,2.83295,3.13975
2.50815,3.25117,2.75401,3.29171
2.69423,3.29805,2.70568,3.25436
2.44999,3.33224,3.00417,3.41026
2.7794,3.21673,3.36365,3.15957
2.60778,3.19541,3.31103,3.1226
2.52828,3.23769,3.04534,3.09043
2.88377,3.25483,3.3366,2.95124
2.73204,3.26114,3.30578,3.10058
2.99834,3.24587,3.23393,3.08741
2.83595,3.1907,3.05935,2.98661
2.63011,3.22327,3.03197,3.19783
2.80785,3.27506,3.19291,3.14899
2.79537,3.12752,3.07427,3.18473
2.95748,3.10375,3.33924,3.12634
2.87226,3.18099,3.27539,3.24251
2.92729,3.12493,3.40787,2.97889
2.91457,3.15921,3.14255,3.25916
3.04655,3.1883,3.54949,3.34004
2.83035,3.15119,3.56994,3.16467
2.9015,3.22466,3.47412,3.24844
2.70426,3.22556,3.6996,3.41118
3.0552,3.30636,3.14401,3.27269
3.10921,3.29856,3.09204,3.42773
3.09715,3.2496,3.4895,3.26896
3.17643,3.25052,4.14336,3.37673
2.99317,3.30262,3.60533,3.11073
2.70253,3.33216,3.55494,3.23594
2.81663,3.30285,3.84968,3.27943
2.62486,3.34927,3.37425,3.12648
2.87021,3.28293,3.2744,3.15458
2.7889,3.26067,3.17798,3.13347
2.53404,3.30456,3.66542,3.21479
2.95393,3.31624,3.46181,3.17359
2.5317,3.29079,3.3723,3.20232
2.66092,3.29345,3.21892,3.04207
2.44738,3.3053,3.29484,3.1191
2.70686,3.33214,3.53929,2.99752
2.88047,3.30378,3.30848,3.0553
2.80367,3.38397,3.5189,3.26132
3.29057,3.40842,3.32147,3.11549
2.58633,3.34974,3.31797,3.23396
2.59276,3.38485,3.52621,3.23507
2.80702,3.36898,3.50288,3.20469
2.76661,3.21412,3.46462,3.19636
2.76661,3.21412,3.32939,3.14263
3.05874,3.29712,3.4056,3.32661
3.07094,3.29901,3.60747,3.20451
3.07947,3.31024,3.37298,3.16321
3.08824,3.31808,3.45543,3.15822
3.02681,3.26636,3.28096,3.0974
2.91021,3.29812,3.34156,3.07926
3.03193,3.32545,3.42886,3.1184
2.9705,3.39764,3.44849,3.41962
2.95787,3.32864,3.30914,3.34725
3.11384,3.30375,3.26633,3.44143
2.70783,3.31749,3.61183,3.39339
2.90476,3.28873,3.30378,3.40501
3.00824,3.32995,3.31228,3.52169
3.23035,3.34711,3.43438,3.48645
2.90363,3.33568,3.37127,3.38289
2.88844,3.28131,3.43447,3.13338
2.74894,3.22003,3.32483,3.09873
2.73689,3.21077,3.72287,3.26975
2.68145,3.23494,3.38312,3.28321
2.92669,3.258,3.09088,3.25344
2.75194,3.21121,3.51736,3.19111
2.67743,3.28381,3.35736,3.22345
3.18811,3.29357,3.51935,3.16459
3.05996,3.2372,3.06359,3.12297
3.27376,3.26732,2.97662,3.2401
3.43003,3.29208,2.86568,3.1632
3.60005,3.12313,3.08623,3.04364
3.64278,3.2214,3.08381,3.27316
3.533,3.1268,3.13414,3.18289
3.46393,3.21154,3.41856,3.34949
3.41756,3.16051,3.19775,3.29397
3.64144,3.18834,3.36265,3.19062
3.60407,3.07997,3.3596,3.09736
3.56247,3.11263,3.13197,3.13268
3.31484,3.07208,3.34338,3.18134
3.23409,3.05533,2.96627,3.18275
3.4022,3.08639,3.1479,3.08575
3.42578,3.0752,3.14803,3.26982
3.4981,3.05193,3.05628,3.29068
3.57092,3.13532,3.10185,3.32239
3.26961,3.13501,3.78766,3.30015
3.28965,3.12401,3.61708,3.46239
3.19785,3.10788,4.04516,3.313
3.22901,3.13765,3.92069,3.39253
3.70785,3.10259,4.03878,3.47037
3.15012,3.10951,4.0021,3.48513
3.31677,3.2477,3.82648,3.03016
3.36171,3.329,3.35262,3.02747
3.24302,3.26614,3.53632,3.11562
3.35318,3.27493,3.56727,3.11307
3.35318,3.27493,3.15205,2.98814
3.24079,3.15319,3.20529,3.08292
3.24079,3.15319,3.30313,3.10761
3.58943,3.15044,3.41282,3.26996
3.16777,3.16071,3.42901,3.30059
3.5574,3.10009,3.2022,3.09614
3.14309,3.2114,2.85887,3.1158
3.29158,3.24039,2.76452,3.05933
3.34198,3.21788,2.89842,3.23595
3.36044,3.187,3.52384,3.23974
3.45363,3.20977,3.67791,3.24846
3.39698,3.20916,3.61729,3.19758
3.3201,3.22791,3.92789,3.34232
3.32012,3.21457,3.77172,3.52509
3.54681,3.19741,3.30314,3.57911
3.18955,3.1917,3.28954,3.54474
3.12452,3.18907,3.33276,3.29209
3.44393,3.19441,3.13166,3.21113
3.53841,3.28231,3.25532,3.5327
3.00762,3.22069,3.43673,3.38072
3.21278,3.23847,3.27801,3.29659
3.17467,3.30533,3.33841,3.26695
2.95806,3.23082,3.12658,3.56147
3.15081,3.22724,3.00794,3.31495
3.01031,3.19964,2.92303,3.35395
3.24629,3.2233,2.84497,3.3451
3.27135,3.18367,2.94128,3.25588
3.31861,3.18385,3.22421,3.5727
3.40134,3.20785,3.52407,3.67541
3.26921,3.17258,3.41504,3.2542
3.20346,3.17872,3.26214,3.26102
3.35149,3.16953,3.3538,3.22793
3.47114,3.15621,3.69461,3.24875
3.17713,3.25915,3.75316,3.29962
3.4013,3.18931,3.68418,3.2646
3.55252,3.25198,4.19555,3.17728
3.46914,3.13191,3.67843,3.17524
3.53884,3.16411,3.31626,2.97893
3.12245,3.20059,3.48591,3.05073
3.12377,3.15604,3.56663,3.17491
3.34512,3.13969,3.36202,2.99581
3.00722,3.13506,3.17698,3.05503
3.43546,3.14161,3.14514,3.25348
3.29006,3.07115,3.18068,3.18465
3.11551,3.08895,3.1215,3.16182
3.23345,3.11269,3.07802,3.2771
3.34899,3.15566,3.12998,3.34672
3.54809,3.13638,3.24634,3.47349
3.22679,3.15741,3.12006,3.34809
3.22793,3.14045,3.03402,3.3289
3.26308,3.4169,3.19961,3.11515
3.11476,3.39014,2.84189,3.26326
3.68859,3.38144,2.86145,3.51574
3.35517,3.37227,2.91339,3.34338
3.42365,3.32433,2.84324,3.31906
3.07312,3.30659,3.13904,3.32753
3.52698,3.40628,3.32307,3.2453
3.34449,3.32733,3.23047,3.20435
3.64266,3.37754,3.28633,2.89497
3.15308,3.39861,3.64218,3.09631
3.3403,3.33796,3.57939,3.15043
3.31029,3.33468,3.49013,3.13348
3.14279,3.28426,3.60339,3.04667
3.1445,3.36609,3.58727,3.28973
2.9717,3.29625,3.32693,3.25505
3.15487,3.31971,2.98478,3.15376
3.06467,3.29618,3.20427,3.32453
3.45048,3.27723,3.10103,3.25715
3.21609,3.30349,3.32109,3.26598
3.05082,3.31771,3.38981,3.33578
3.06051,3.31555,3.46064,3.20876
3.13871,3.30003,3.28297,3.14792
3.39733,3.35609,3.49349,3.20314
2.95821,3.33563,3.29268,3.19464
2.96538,3.40351,3.65102,3.26756
3.36798,3.33811,3.44192,3.19841
2.90189,3.39844,3.14152,3.20126
3.59261,3.37829,3.11552,3.2851
3.19251,3.41075,3.44884,3.17955
3.16672,3.39149,3.4428,3.38746
3.13606,3.37398,3.46467,3.37968
3.38065,3.41905,3.95627,3.30745
3.31755,3.36506,3.71552,3.30075
3.20324,3.3444,3.25948,3.14167
3.36061,3.23075,3.29863,3.22262
3.51704,3.27288,3.40866,3.26019
3.4478,3.24629,3.2448,3.10474
3.38878,3.29007,3.27406,3.30227
3.20252,3.26764,3.3544,3.35693
3.55456,3.27079,3.22027,3.54287
3.38028,3.28121,3.19318,3.41173
3.49856,3.25379,3.4955,3.37197
3.26712,3.35104,2.95841,3.38704
3.66123,3.35169,3.04419,3.2315
3.34167,3.31303,3.10372,3.35756
3.31389,3.2577,3.32631,3.34667
3.10803,3.26645,3.2208,3.48636
3.12147,3.2912,3.54137,3.40436
3.44907,3.27724,3.2968,3.35249
2.91542,3.234,3.34952,3.31535
2.86952,3.2719,3.45473,3.29712
2.93988,3.2467,3.16488,3.23711
3.26017,3.27248,3.11684,3.32704
3.15881,3.25469,3.06457,3.27046
3.19729,3.43849,2.7632,3.12594
3.20239,3.44963,2.63101,3.16782
3.35982,3.44778,3.10797,3.05832
3.05096,3.42384,3.60013,3.20963
3.73378,3.42912,3.70737,3.43922
3.51132,3.42101,3.78961,3.45404
3.27716,3.44226,3.63073,3.53597
3.22321,3.39404,3.55688,3.41497
3.24276,3.36537,3.50992,3.38932
3.0658,3.3785,3.37761,3.20469
3.01837,3.30716,3.35429,3.35746
3.16836,3.29787,3.44651,3.34262
2.94773,3.36477,3.63239,3.34572
3.08741,3.35494,3.5,3.28553
3.0729,3.34183,3.61269,3.36164
3.36699,3.34084,3.50385,3.22054
2.97759,3.3527,3.59697,3.29209
3.33678,3.29365,3.39894,3.27499
2.94658,3.32582,3.8046,3.11867
2.96809,3.35082,3.62915,3.06551
2.98517,3.37061,3.86945,3.10238
3.35013,3.22279,3.51254,3.19909
3.20182,3.19491,2.93417,3.20189
3.09598,3.2066,3.26026,3.21136
3.2264,3.23477,3.53799,3.27481
3.1326,3.20118,3.60757,3.30505
3.39313,3.30374,3.30129,3.29755
3.49094,3.30357,4.28681,3.12757
3.04489,3.24083,4.25178,3.1112
3.04489,3.24083,4.02339,3.18518
3.06765,3.1954,3.74957,3.17065
3.00451,3.24382,3.39972,3.31056
3.14509,3.26785,3.36028,3.241
3.35981,3.25008,2.99189,3.25162
3.34136,3.24344,2.99917,3.37438
3.29171,3.2965,3.24779,3.26011
3.16595,3.28736,2.86435,3.49342
3.28933,3.19121,3.06262,3.39705
2.90958,3.26749,3.07255,3.3475
3.04099,3.28592,2.76813,3.53535
3.25768,3.21235,2.82378,3.38371
3.24551,3.2689,2.84733,3.18097
3.33893,3.22789,3.28892,3.31466
3.18923,3.2651,3.74272,3.30365
3.0358,3.24529,3.48566,3.21529
3.2312,3.21132,3.63116,3.07693
3.12461,3.17639,3.20894,3.20002
3.04678,3.22417,3.29576,3.17544
2.89411,3.23173,3.34466,3.14529
2.75273,3.28042,3.57852,3.30545
3.12037,3.25732,3.36866,3.24047
3.04099,3.23058,3.46041,3.45166
2.86178,3.23683,3.61733,3.61033
3.51771,3.2956,3.13818,3.61805
3.17014,3.3781,3.33236,3.46164
3.13309,3.34909,2.99857,3.33144
3.30821,3.34116,2.99423,3.25362
3.05635,3.30306,3.12081,3.42601
3.66749,3.29452,3.01472,3.20399
3.08676,3.38715,3.25287,3.15891
3.34412,3.51624,3.4372,3.26736
3.34519,3.46532,3.22448,3.29725
3.40201,3.53637,2.99915,3.19515
3.44478,3.38544,3.12515,3.19357
3.2529,3.29188,3.60092,3.04737
3.33463,3.41778,3.74075,3.2534
3.13098,3.42096,3.96375,3.36042
3.32358,3.3668,3.77416,3.47792
3.08714,3.41152,3.75744,3.22864
3.45934,3.40358,3.51941,3.2061
3.1973,3.12842,3.37192,3.1565
3.1973,3.12842,3.21128,3.078
3.43422,3.13223,3.20296,2.9413
3.20542,3.13641,3.38894,2.98088
3.16563,3.1445,3.17832,3.20686
3.1637,3.14018,3.17022,3.36422
3.12994,3.23715,3.51562,3.32069
3.01695,3.28284,3.24548,3.20854
2.98659,3.26407,3.56122,3.31286
3.56327,3.18004,3.51487,3.27491
3.26587,3.15762,3.67049,3.32389
3.11032,3.26701,3.45027,3.25896
2.85226,3.01847,3.3156,3.21376
2.90474,2.97888,3.07237,3.17891
2.83759,2.98472,3.08833,3.3779
3.04187,3.01257,2.89454,3.43598
3.00549,3.03101,3.31256,3.48774
2.97846,3.09314,3.3211,3.53013
3.271,3.05421,3.31914,3.32841
2.9429,3.04334,3.32549,3.49309
3.04622,3.08864,3.0949,3.45342
3.08636,3.03461,3.14265,3.45396
3.04559,3.02994,3.45733,3.48848
2.89328,3.16186,3.04913,3.33363
2.93264,3.00573,3.37221,3.04546
2.77393,3.01749,3.66875,2.9821
2.83706,3.0116,3.71054,3.22225
3.14019,3.02117,3.7242,3.13291
3.18193,2.99523,3.95732,3.30873
3.33628,2.99085,3.56545,3.19458
3.17411,3.03266,3.27979,3.28297
3.27287,3.06131,3.3007,3.26876
3.22852,2.979,3.1509,3.27988
3.38357,3.09233,3.46838,3.1669
3.15367,3.10739,3.63443,3.29579
3.13262,3.13891,3.61389,3.4256
2.91709,3.0818,3.91994,3.20329
3.01253,3.07421,3.59159,3.33647
2.91715,3.03832,3.5437,3.46241
2.92102,3.01982,3.18184,3.43094
2.75923,3.05982,2.90675,3.36199
2.75151,2.98786,2.98341,3.20245
3.25287,3.02245,3.1607,3.03269
2.83726,3.10488,2.86815,3.31117
3.10485,3.03398,2.62589,3.17058
3.07058,3.06851,2.86462,3.20244
2.96227,3.00787,3.2626,3.28192
2.86995,3.00642,3.46428,3.22152
3.44121,2.9855,3.37718,3.37405
2.87349,2.99968,3.36897,3.06262
3.11501,3.03273,3.46754,3.06473
3.19473,2.98562,3.51484,3.02922
2.95356,3.14569,4.00504,3.17105
3.06436,3.11535,3.96017,3.10203
2.97872,3.11424,3.30852,3.37131
3.42488,3.10785,3.33972,3.35879
3.38914,3.02777,3.17947,3.36816
3.20408,3.04134,3.42435,3.50997
3.37116,3.05599,3.63354,3.2364
